SalesID,AddressID,ShipMode,ShipDate
S0000002614,A001272,Standard Class,2016-05-05
S0000002615,A001273,Standard Class,2014-05-03
S0000002616,A001273,Standard Class,2014-05-03
S0000002617,A001274,Standard Class,2017-04-05
S0000002618,A001274,Standard Class,2017-04-05
S0000002619,A001275,Standard Class,2017-12-26
S0000002620,A001275,Standard Class,2017-12-26
S0000002621,A001275,Standard Class,2017-12-26
S0000002622,A001275,Standard Class,2017-12-26
S0000002623,A001276,Second Class,2014-12-06
S0000002624,A001277,First Class,2017-10-24
S0000002625,A001277,First Class,2017-10-24
S0000002626,A001277,First Class,2017-10-24
S0000002627,A001277,First Class,2017-10-24
S0000002628,A001278,First Class,2017-11-15
S0000002629,A001278,First Class,2017-11-15
S0000002630,A001278,First Class,2017-11-15
S0000002631,A001279,Standard Class,2015-09-15
S0000002632,A001280,Standard Class,2017-05-20
S0000002633,A001280,Standard Class,2017-05-20
S0000002634,A001280,Standard Class,2017-05-20
S0000002635,A001281,Second Class,2015-07-10
S0000002636,A001281,Second Class,2015-07-10
S0000002637,A001282,Standard Class,2015-08-19
S0000002638,A001283,Standard Class,2017-06-18
S0000002639,A001283,Standard Class,2017-06-18
S0000002640,A001283,Standard Class,2017-06-18
S0000002641,A001283,Standard Class,2017-06-18
S0000002642,A001284,Standard Class,2015-02-25
S0000002643,A001285,First Class,2016-12-30
S0000002644,A001286,Second Class,2016-04-21
S0000002645,A001286,Second Class,2016-04-21
S0000002646,A001287,Second Class,2014-09-12
S0000002647,A001287,Second Class,2014-09-12
S0000002648,A001287,Second Class,2014-09-12
S0000002649,A001287,Second Class,2014-09-12
S0000002650,A001287,Second Class,2014-09-12
S0000002651,A001288,Standard Class,2016-10-01
S0000002652,A001289,Second Class,2017-09-21
S0000002653,A001289,Second Class,2017-09-21
S0000002654,A001289,Second Class,2017-09-21
S0000002655,A001289,Second Class,2017-09-21
S0000002656,A001289,Second Class,2017-09-21
S0000002657,A001289,Second Class,2017-09-21
S0000002658,A001289,Second Class,2017-09-21
S0000002659,A001290,Standard Class,2016-08-20
S0000002660,A001291,Standard Class,2015-12-28
S0000002661,A001292,Standard Class,2017-12-02
S0000002662,A001292,Standard Class,2017-12-02
S0000002663,A001293,First Class,2017-04-15
S0000002664,A001294,First Class,2016-05-04
S0000002665,A001294,First Class,2016-05-04
S0000002666,A001294,First Class,2016-05-04
S0000002667,A001295,Same Day,2016-10-01
S0000002668,A001295,Same Day,2016-10-01
S0000002669,A001296,Standard Class,2015-08-30
S0000002670,A001296,Standard Class,2015-08-30
S0000002671,A001297,Second Class,2014-09-12
S0000002672,A001297,Second Class,2014-09-12
S0000002673,A001297,Second Class,2014-09-12
S0000002674,A001297,Second Class,2014-09-12
S0000002675,A001298,Same Day,2017-12-03
S0000002676,A001299,Standard Class,2017-12-02
S0000002677,A001299,Standard Class,2017-12-02
S0000002678,A001300,Same Day,2014-06-21
S0000002679,A001300,Same Day,2014-06-21
S0000002680,A001301,Standard Class,2017-01-27
S0000002681,A001301,Standard Class,2017-01-27
S0000002682,A001301,Standard Class,2017-01-27
S0000002683,A001301,Standard Class,2017-01-27
S0000002684,A001301,Standard Class,2017-01-27
S0000002685,A001302,Standard Class,2017-07-06
S0000002686,A001303,Standard Class,2016-09-11
S0000002687,A001303,Standard Class,2016-09-11
S0000002688,A001304,First Class,2016-08-05
S0000002689,A001305,First Class,2015-11-14
S0000002690,A001306,First Class,2014-07-02
S0000002691,A001307,Standard Class,2017-12-08
S0000002692,A001308,Standard Class,2016-09-02
S0000002693,A001308,Standard Class,2016-09-02
S0000002694,A001309,Standard Class,2016-01-28
S0000002695,A001310,Standard Class,2014-10-20
S0000002696,A001311,First Class,2016-02-09
S0000002697,A001312,Standard Class,2014-03-23
S0000002698,A001312,Standard Class,2014-03-23
S0000002699,A001312,Standard Class,2014-03-23
S0000002700,A001312,Standard Class,2014-03-23
S0000002701,A001312,Standard Class,2014-03-23
S0000002702,A001312,Standard Class,2014-03-23
S0000002703,A001312,Standard Class,2014-03-23
S0000002704,A001313,Standard Class,2014-05-30
S0000002705,A001314,Second Class,2017-07-13
S0000002706,A001315,Standard Class,2017-06-21
S0000002707,A001315,Standard Class,2017-06-21
S0000002708,A001315,Standard Class,2017-06-21
S0000002709,A001316,Standard Class,2015-02-06
S0000002710,A001316,Standard Class,2015-02-06
S0000002711,A001317,Standard Class,2015-12-15
S0000002712,A001318,First Class,2017-10-11
S0000002713,A001319,Second Class,2017-08-01
S0000002714,A001320,Standard Class,2014-04-29
S0000002715,A001321,Standard Class,2015-12-06
S0000002716,A001322,Standard Class,2014-12-08
S0000002717,A001323,Standard Class,2017-09-01
S0000002718,A001324,Standard Class,2014-09-13
S0000002719,A001325,Standard Class,2017-12-27
S0000002720,A001326,Second Class,2014-12-08
S0000002721,A001327,Second Class,2014-11-08
S0000002722,A001327,Second Class,2014-11-08
S0000002723,A001328,Second Class,2016-04-19
S0000002724,A001329,Standard Class,2014-10-08
S0000002725,A001329,Standard Class,2014-10-08
S0000002726,A001330,Standard Class,2017-11-13
S0000002727,A001330,Standard Class,2017-11-13
S0000002728,A001331,First Class,2017-12-24
S0000002729,A001331,First Class,2017-12-24
S0000002730,A001332,Standard Class,2017-02-19
S0000002731,A001332,Standard Class,2017-02-19
S0000002732,A001332,Standard Class,2017-02-19
S0000002733,A001333,Standard Class,2014-07-06
S0000002734,A001333,Standard Class,2014-07-06
S0000002735,A001334,Second Class,2015-02-23
S0000002736,A001335,Standard Class,2015-11-19
S0000002737,A001335,Standard Class,2015-11-19
S0000002738,A001335,Standard Class,2015-11-19
S0000002739,A001335,Standard Class,2015-11-19
S0000002740,A001336,First Class,2017-04-18
S0000002741,A001336,First Class,2017-04-18
S0000002742,A001337,Second Class,2016-02-27
S0000002743,A001338,Standard Class,2014-11-08
S0000002744,A001339,Second Class,2015-06-25
S0000002745,A001339,Second Class,2015-06-25
S0000002746,A001340,Second Class,2017-08-11
S0000002747,A001341,Standard Class,2014-05-17
S0000002748,A001342,Standard Class,2015-11-26
S0000002749,A001343,Standard Class,2015-12-08
S0000002750,A001344,Standard Class,2014-06-14
S0000002751,A001345,Second Class,2014-08-11
S0000002752,A001346,Standard Class,2014-05-30
S0000002753,A001347,Standard Class,2015-04-21
S0000002754,A001347,Standard Class,2015-04-21
S0000002755,A001347,Standard Class,2015-04-21
S0000002756,A001347,Standard Class,2015-04-21
S0000002757,A001347,Standard Class,2015-04-21
S0000002758,A001348,Second Class,2016-06-13
S0000002759,A001349,Standard Class,2016-03-15
S0000002760,A001349,Standard Class,2016-03-15
S0000002761,A001350,First Class,2014-05-29
S0000002762,A001351,First Class,2017-10-14
S0000002763,A001351,First Class,2017-10-14
S0000002764,A001352,Standard Class,2017-06-28
S0000002765,A001352,Standard Class,2017-06-28
S0000002766,A001352,Standard Class,2017-06-28
S0000002767,A001353,First Class,2017-01-18
S0000002768,A001353,First Class,2017-01-18
S0000002769,A001354,Standard Class,2015-04-07
S0000002770,A001354,Standard Class,2015-04-07
S0000002771,A001354,Standard Class,2015-04-07
S0000002772,A001355,Standard Class,2016-09-10
S0000002773,A001356,First Class,2017-12-12
S0000002774,A001357,Standard Class,2016-11-26
S0000002775,A001358,Standard Class,2017-11-18
S0000002776,A001359,Standard Class,2016-10-25
S0000002777,A001360,Standard Class,2015-12-25
S0000002778,A001361,Second Class,2015-07-19
S0000002779,A001362,Standard Class,2017-05-05
S0000002780,A001362,Standard Class,2017-05-05
S0000002781,A001363,First Class,2017-05-08
S0000002782,A001364,Standard Class,2017-11-27
S0000002783,A001365,Standard Class,2016-11-16
S0000002784,A001366,Standard Class,2016-11-10
S0000002785,A001367,Standard Class,2016-10-15
S0000002786,A001368,First Class,2015-09-23
S0000002787,A001368,First Class,2015-09-23
S0000002788,A001369,Standard Class,2014-12-06
S0000002789,A001369,Standard Class,2014-12-06
S0000002790,A001369,Standard Class,2014-12-06
S0000002791,A001370,First Class,2014-09-22
S0000002792,A001370,First Class,2014-09-22
S0000002793,A001370,First Class,2014-09-22
S0000002794,A001371,Standard Class,2014-04-17
S0000002795,A001371,Standard Class,2014-04-17
S0000002796,A001371,Standard Class,2014-04-17
S0000002797,A001371,Standard Class,2014-04-17
S0000002798,A001372,Standard Class,2017-10-27
S0000002799,A001372,Standard Class,2017-10-27
S0000002800,A001372,Standard Class,2017-10-27
S0000002801,A001373,First Class,2016-10-28
S0000002802,A001374,First Class,2015-11-04
S0000002803,A001375,Standard Class,2017-11-08
S0000002804,A001376,Standard Class,2015-05-16
S0000002805,A001376,Standard Class,2015-05-16
S0000002806,A001377,Standard Class,2015-09-11
S0000002807,A001378,Second Class,2015-07-27
S0000002808,A001378,Second Class,2015-07-27
S0000002809,A001378,Second Class,2015-07-27
S0000002810,A001378,Second Class,2015-07-27
S0000002811,A001379,Second Class,2015-11-18
S0000002812,A001379,Second Class,2015-11-18
S0000002813,A001379,Second Class,2015-11-18
S0000002814,A001379,Second Class,2015-11-18
S0000002815,A001379,Second Class,2015-11-18
S0000002816,A001380,Standard Class,2015-09-08
S0000002817,A001380,Standard Class,2015-09-08
S0000002818,A001380,Standard Class,2015-09-08
S0000002819,A001380,Standard Class,2015-09-08
S0000002820,A001381,First Class,2016-05-08
S0000002821,A001381,First Class,2016-05-08
S0000002822,A001382,Standard Class,2017-01-05
S0000002823,A001383,First Class,2017-09-20
S0000002824,A001383,First Class,2017-09-20
S0000002825,A001384,Standard Class,2014-09-30
S0000002826,A001384,Standard Class,2014-09-30
S0000002827,A001384,Standard Class,2014-09-30
S0000002828,A001384,Standard Class,2014-09-30
S0000002829,A001385,First Class,2016-04-26
S0000002830,A001385,First Class,2016-04-26
S0000002831,A001385,First Class,2016-04-26
S0000002832,A001386,Standard Class,2014-11-05
S0000002833,A001386,Standard Class,2014-11-05
S0000002834,A001387,Second Class,2017-01-31
S0000002835,A001387,Second Class,2017-01-31
S0000002836,A001388,Standard Class,2017-11-16
S0000002837,A001388,Standard Class,2017-11-16
S0000002838,A001388,Standard Class,2017-11-16
S0000002839,A001389,First Class,2016-06-12
S0000002840,A001390,Second Class,2015-09-08
S0000002841,A001391,Standard Class,2014-03-19
S0000002842,A001392,Second Class,2017-09-04
S0000002843,A001393,Standard Class,2017-03-27
S0000002844,A001394,Standard Class,2017-05-22
S0000002845,A001395,Standard Class,2016-12-31
S0000002846,A001396,First Class,2017-11-20
S0000002847,A001397,Standard Class,2017-09-15
S0000002848,A001398,Standard Class,2017-04-15
S0000002849,A001398,Standard Class,2017-04-15
S0000002850,A001399,Standard Class,2016-12-03
S0000002851,A001400,First Class,2016-06-05
S0000002852,A001401,Standard Class,2017-12-22
S0000002853,A001402,Second Class,2016-03-21
S0000002854,A001402,Second Class,2016-03-21
S0000002855,A001403,Same Day,2017-08-20
S0000002856,A001404,Standard Class,2017-07-31
S0000002857,A001405,First Class,2016-08-29
S0000002858,A001406,Second Class,2016-08-17
S0000002859,A001407,Standard Class,2017-05-23
S0000002860,A001407,Standard Class,2017-05-23
S0000002861,A001407,Standard Class,2017-05-23
S0000002862,A001407,Standard Class,2017-05-23
S0000002863,A001408,Standard Class,2017-08-17
S0000002864,A001409,Same Day,2017-08-13
S0000002865,A001409,Same Day,2017-08-13
S0000002866,A001409,Same Day,2017-08-13
S0000002867,A001409,Same Day,2017-08-13
S0000002868,A001410,Second Class,2016-11-12
S0000002869,A001410,Second Class,2016-11-12
S0000002870,A001411,Standard Class,2017-06-19
S0000002871,A001412,Standard Class,2014-03-26
S0000002872,A001412,Standard Class,2014-03-26
S0000002873,A001413,Standard Class,2017-06-20
S0000002874,A001414,Standard Class,2017-11-22
S0000002875,A001415,First Class,2017-12-31
S0000002876,A001416,Second Class,2016-01-23
S0000002877,A001416,Second Class,2016-01-23
S0000002878,A001417,Standard Class,2016-01-19
S0000002879,A001417,Standard Class,2016-01-19
S0000002880,A001417,Standard Class,2016-01-19
S0000002881,A001418,Second Class,2016-09-23
S0000002882,A001418,Second Class,2016-09-23
S0000002883,A001419,Standard Class,2014-02-25
S0000002884,A001420,Second Class,2016-11-16
S0000002885,A001421,Standard Class,2016-02-03
S0000002886,A001422,Standard Class,2016-10-22
S0000002887,A001423,First Class,2017-12-19
S0000002888,A001423,First Class,2017-12-19
S0000002889,A001423,First Class,2017-12-19
S0000002890,A001424,Standard Class,2017-11-06
S0000002891,A001425,Second Class,2014-05-01
S0000002892,A001425,Second Class,2014-05-01
S0000002893,A001426,Standard Class,2017-10-29
S0000002894,A001426,Standard Class,2017-10-29
S0000002895,A001426,Standard Class,2017-10-29
S0000002896,A001426,Standard Class,2017-10-29
S0000002897,A001427,Standard Class,2014-04-03
S0000002898,A001428,Standard Class,2016-01-09
S0000002899,A001429,Standard Class,2015-04-30
S0000002900,A001430,Standard Class,2015-09-17
S0000002901,A001430,Standard Class,2015-09-17
S0000002902,A001431,Standard Class,2017-09-15
S0000002903,A001432,Standard Class,2016-06-17
S0000002904,A001433,Standard Class,2016-07-01
S0000002905,A001433,Standard Class,2016-07-01
S0000002906,A000756,Standard Class,2014-09-30
S0000002907,A001434,Standard Class,2017-11-09
S0000002908,A001434,Standard Class,2017-11-09
S0000002909,A001434,Standard Class,2017-11-09
S0000002910,A001435,Standard Class,2017-02-23
S0000002911,A001436,Standard Class,2015-11-09
S0000002912,A001437,Standard Class,2014-06-21
S0000002913,A001437,Standard Class,2014-06-21
S0000002914,A001437,Standard Class,2014-06-21
S0000002915,A001438,Second Class,2015-10-17
S0000002916,A001438,Second Class,2015-10-17
S0000002917,A001438,Second Class,2015-10-17
S0000002918,A001439,First Class,2017-08-30
S0000002919,A001440,Same Day,2016-11-23
S0000002920,A001440,Same Day,2016-11-23
S0000002921,A001440,Same Day,2016-11-23
S0000002922,A001441,Same Day,2017-01-30
S0000002923,A001442,Second Class,2015-12-03
S0000002924,A001443,Standard Class,2014-07-04
S0000002925,A001444,First Class,2014-09-05
S0000002926,A001444,First Class,2014-09-05
S0000002927,A001445,Second Class,2017-07-14
S0000002928,A001446,Standard Class,2017-06-10
S0000002929,A001447,Standard Class,2017-10-26
S0000002930,A001448,Standard Class,2017-11-24
S0000002931,A001449,Same Day,2015-08-08
S0000002932,A001449,Same Day,2015-08-08
S0000002933,A001449,Same Day,2015-08-08
S0000002934,A001450,Standard Class,2016-12-12
S0000002935,A001450,Standard Class,2016-12-12
S0000002936,A001450,Standard Class,2016-12-12
S0000002937,A001450,Standard Class,2016-12-12
S0000002938,A001450,Standard Class,2016-12-12
S0000002939,A001450,Standard Class,2016-12-12
S0000002940,A001450,Standard Class,2016-12-12
S0000002941,A001451,Standard Class,2017-03-31
S0000002942,A001451,Standard Class,2017-03-31
S0000002943,A001451,Standard Class,2017-03-31
S0000002944,A001452,Standard Class,2017-11-24
S0000002945,A001452,Standard Class,2017-11-24
S0000002946,A001453,First Class,2016-11-05
S0000002947,A001454,Standard Class,2017-12-18
S0000002948,A001454,Standard Class,2017-12-18
S0000002949,A001454,Standard Class,2017-12-18
S0000002950,A001455,Same Day,2017-11-12
S0000002951,A001455,Same Day,2017-11-12
S0000002952,A001455,Same Day,2017-11-12
S0000002953,A001455,Same Day,2017-11-12
S0000002954,A001455,Same Day,2017-11-12
S0000002955,A001455,Same Day,2017-11-12
S0000002956,A001456,Standard Class,2016-08-24
S0000002957,A001457,Standard Class,2017-07-04
S0000002958,A001458,Standard Class,2017-05-09
S0000002959,A001459,Standard Class,2015-12-29
S0000002960,A001459,Standard Class,2015-12-29
S0000002961,A001460,Standard Class,2017-05-01
S0000002962,A001460,Standard Class,2017-05-01
S0000002963,A001461,Second Class,2017-12-21
S0000002964,A001461,Second Class,2017-12-21
S0000002965,A001461,Second Class,2017-12-21
S0000002966,A001461,Second Class,2017-12-21
S0000002967,A001462,Standard Class,2014-12-31
S0000002968,A001462,Standard Class,2014-12-31
S0000002969,A001463,Second Class,2017-11-09
S0000002970,A001463,Second Class,2017-11-09
S0000002971,A001463,Second Class,2017-11-09
S0000002972,A001463,Second Class,2017-11-09
S0000002973,A001463,Second Class,2017-11-09
S0000002974,A001464,Standard Class,2017-12-20
S0000002975,A001465,Standard Class,2015-05-12
S0000002976,A001465,Standard Class,2015-05-12
S0000002977,A001466,Same Day,2017-12-04
S0000002978,A001467,Second Class,2017-10-08
S0000002979,A001468,Second Class,2014-01-16
S0000002980,A001469,Standard Class,2015-06-17
S0000002981,A001469,Standard Class,2015-06-17
S0000002982,A001470,Standard Class,2014-07-18
S0000002983,A001470,Standard Class,2014-07-18
S0000002984,A001471,Second Class,2014-12-11
S0000002985,A001471,Second Class,2014-12-11
S0000002986,A001472,Standard Class,2016-05-30
S0000002987,A001472,Standard Class,2016-05-30
S0000002988,A001472,Standard Class,2016-05-30
S0000002989,A001473,Second Class,2016-02-26
S0000002990,A001473,Second Class,2016-02-26
S0000002991,A001473,Second Class,2016-02-26
S0000002992,A001473,Second Class,2016-02-26
S0000002993,A001474,Standard Class,2016-10-06
S0000002994,A001475,Standard Class,2017-03-17
S0000002995,A001476,Second Class,2016-09-13
S0000002996,A001477,Standard Class,2014-07-21
